Parent Account ID,Account ID,OBH General Acct,Account Name,Program Name,Original Date of Licensure,SUD License Number,CS License Number,MH Designation,Phone,Fax,TDD/TTY,Billing Address Line 1,Billing City,County,Billing Zip/Postal Code,Billing State/Province,Hide Address,Provider Location Display Label,Website,Active SUD License,Active MH Designation,Opioid Treatment Programs,Residential Child Care Facility,Hospital,Community Mental Health Center,Community Mental Health Clinic,Psychiatric Residential,Substance Use Services,Mental Health Settings,Population Served,Accessibility,Fee(s),Languages Spoken,Hours of Operation Monday,Hours of Operation Tuesday,Hours of Operation Wednesday,Hours of Operation Thursday,Hours of Operation Friday,Hours of Operation Saturday,Hours of Operation Sunday,Outpatient - SU Services,Day Treatment (Partial Hospitalization),Intensive Outpatient - SU Services,Clinic Managed Low Intense Res Svcs,Clinic Managed Med Intense Res Svcs,Clinic Managed High Intense Res Svcs,Medically Monitored Intense Res Trtmt,Clinic Managed Residential Detox,Med Monitored Inpatient Detox,72-Hour Treatment & Evaluation,Acute Treatment Unit,Crisis Stabilization Unit,Day Treatment,Emergency,Intensive Outpatient,Outpatient,Residential Short Term Treatment,Residential Long Term Treatment,CIRCLE Program,MSO Affiliation,RAE,ASO,Alcohol & Drug Involuntary Commitment,General Treatment,DUI/DWI,Youth Treatment,Gender Responsive Ttmt for Women,Edu&Ttmt Svcs for Persons in CJS,Provider Directory Form Modified Date,lat,lon
0016100001HA03JAAT,0016100001HA3psAAD,Maria Droste Services - General Account,Maria Droste Services of Colorado - Colorado Blvd,Maria Droste Counseling Center,5/22/1995,1320-00,,1320-00,(303) 867-4600,(303) 756-0308,,"1355 S Colorado Blvd, C-100",Denver,Denver,80222,CO,0,"1355 S Colorado Blvd, C-100_BR_ENCODED_Denver, CO 80222",http://mariadroste.org/,1,1,0,0,0,0,1,0,Outpatient; General Treatment; Youth Treatment,Outpatient; Day Treatment; Community Mental Health Clinic,Homeless; LGBT; Men; Older Adults; Women; Youth; Minors/Adolescents,Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Spanish; French; Polish,8:00AM - 8:00PM,8:00AM - 8:00AM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,1,0,1,0,0,5/19/2022 2:02 PM,39.6919637,-104.9413955
0016100001etwLUAAY,0016100001etwjaAAA,McKee Medical Center - General Account,McKee Medical Center - Boise Ave,,12/20/2019,,,2156-01,(970) 820-4640,,,2000 Boise Ave,Loveland,Larimer,80538,Colorado,0,"2000 Boise Ave_BR_ENCODED_Loveland, Colorado 80538",,0,1,0,0,1,0,0,0,,Hospital; Emergency; Outpatient; 72-Hour Treatment & Evaluation,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,,,,,0,0,0,0,0,,40.4132365,-105.0513281
0014M0000293hl8QAA,0014M00002ARs5FQAT,The Meadows Outpatient Center - General Account,Meadows Outpatient Center Denver LLC - Syracuse,The Meadows Outpatient Center Denver LLC,3/15/2022,2450-00,,2450-01,(928) 684-4083,,,4700 South Syracuse St Ste 100,Denver,Denver,85024,Colorado,0,"4700 South Syracuse St Ste 100_BR_ENCODED_Denver, Colorado 85024",,1,1,0,0,0,0,1,0,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,No,,,,,1,0,0,0,0,,39.6268356,-104.898489
0016100001HA01rAAD,0016100001HA3m3AAD,"Melanie Taylor, LPC, LAC Counseling Services - General Account",Melanie Taylor Counseling Services - 28 Road,Melanie Taylor Counseling Services,4/2/2015,1772-00,,,(970) 985-9379,,,518 28 Road Ste B209,Grand Junction,Mesa,81501,Colorado,0,"518 28 Road Ste B209_BR_ENCODED_Grand Junction, Colorado 81501",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women; Day Treatment (Partial Hospitalization); Clinically Managed Low Intensity Residential Services; Clinically Managed Residential Detoxification; Clinically Managed Medium Intensity Residential Services; Clinically Managed High Intensity Residential Services; Medically Monitored Intensive Residential Treatment,,Homeless; LGBT; Men; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,,Sliding Fee Scale,English,8:00AM - 6:30PM,8:00AM - 6:30PM,8:00AM - 6:30PM,8:00AM - 5:00PM,8:00AM - 5:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,1,0,0,5/30/2022 7:32 AM,39.0804375,-108.5332218
0016100001HA03gAAD,0016100001HA42sAAD,Men and Women Seeking Empowerment - General Account,Men and Women Seeking Empowerment - Boulder Rd.,Men and Women Seeking Empowerment,,1393-00,,,(303) 665-7037,(720) 890-7111,,1300 Plaza Ct North Unit- 102,Lafayette,Boulder,80026,CO,0,"1300 Plaza Ct North Unit- 102_BR_ENCODED_Lafayette, CO 80026",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,LGBT; Men; Women; Offender; Clients referred from Court/Judicial System,Wheelchair,Medicaid; Private Insurance; Self Pay,English; Spanish,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,0,1,6/2/2022 12:38 PM,39.9860035,-105.1084438
0016100001HA03gAAD,0016100001HA3rwAAD,Men and Women Seeking Empowerment - General Account,Men and Women Seeking Empowerment - County Rd. 62E,Men and Women Seeking Empowerment,11/4/2003,1393-02,,,(303) 665-7037,(720) 890-7111,,3161 County Road 62E,Wellington,Larimer,80549,CO,0,"3161 County Road 62E_BR_ENCODED_Wellington, CO 80549",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,0,1,6/13/2022 12:00 PM,40.7036569,-105.0181068
0016100001H9zu5AAB,0016100001HA4DgAAL,Mental Health Partners - General Account,Mental Health Partners- Airport,,,1052-03,235,,(303) 443-8500,(303) 449-6029,,3180 Airport Road,Boulder,Boulder,80304,CO,0,"3180 Airport Road_BR_ENCODED_Boulder, CO 80304",mhpcolorado.org,1,0,0,0,0,0,0,0,Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Clinically Managed Low Intensity Residential Services; Clinically Managed Residential Detoxification,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Spanish,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,BC,CU,,ASAM Level 1; ASAM Level 2.1; ASAM Level 3.2WM,1,0,0,0,1,6/30/2022 2:30 PM,40.0330296,-105.2338696
0016100001H9zu5AAB,0016100001MlAFRAA3,Mental Health Partners - General Account,Mental Health Partners-Dixon,Mental Health Partners,,1052-06,,1052-06,(303) 443-8500,(720)687-2752,,1455 Dixon Avenue,Lafayette,Boulder,80026,COLORADO,0,"1455 Dixon Avenue_BR_ENCODED_Lafayette, COLORADO 80026",mhpcolorado.org,0,1,0,0,0,1,0,0,Outpatient; Intensive Outpatient; General Treatment; Youth Treatment; Gender Responsive Treatment for Women,Outpatient; Intensive Outpatient; Day Treatment; Community Mental Health Center,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Spanish,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,BC,CU,Region 6: Signal Behavioral Health Network,ASAM Level 1; ASAM Level 2.1,1,0,1,1,1,6/28/2022 10:32 PM,39.986022,-105.0935095
0016100001HA05bAAD,0016100001HA3z0AAD,Mesa County Criminal Justice Services - General Account,Mesa County Criminal Justice Services - 436 South,Mesa County Criminal Justice Services,11/3/2010,1538-04,,,(970) 244-3300,(970) 241-0836,,436 South 7th Avenue,Grand Junction,Mesa,81501,CO,0,"436 South 7th Avenue_BR_ENCODED_Grand Junction, CO 81501",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Gender Responsive Treatment for Women; Clinically Managed Low Intensity Residential Services; Medically Monitored Intensive Residential Treatment,,,,,,,,,,,,,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,1,1,,39.0636522,-108.5606481
0016100001HA05bAAD,0016100001HA3h8AAD,Mesa County Criminal Justice Services - General Account,Mesa County Criminal Justice Services - 636 South,Mesa County Criminal Justice Services,12/9/2004,1538-01,,,(970) 244-3300,(970) 241-0836,,636 South Ave,Grand Junction,Mesa,81501,Colorado,0,"636 South Ave_BR_ENCODED_Grand Junction, Colorado 81501",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Gender Responsive Treatment for Women; Clinically Managed Low Intensity Residential Services; Medically Monitored Intensive Residential Treatment,,,Wheelchair,Self Pay; Sliding Fee Scale,English,9:00AM - 8:00PM,9:00AM - 8:00PM,9:00AM - 8:00PM,9:00AM - 8:00PM,8:00AM - 8:00PM,9:00AM - 8:00PM,9:00AM - 8:00PM,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,1,1,,39.063723,-108.5621323
0016100001HA05bAAD,0016100001HA3z1AAD,Mesa County Criminal Justice Services - General Account,Mesa County Criminal Justice Services - 650 South,Mesa County Criminal Justice Services,12/9/2004,1538-03,,,(970) 244-3300,(970) 241-0836,,650 South Ave,Grand Junction,Mesa,81501,CO,0,"650 South Ave_BR_ENCODED_Grand Junction, CO 81501",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Gender Responsive Treatment for Women; Clinically Managed Low Intensity Residential Services; Medically Monitored Intensive Residential Treatment,,,,,,,,,,,,,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,1,1,,39.0636889,-108.5616221
0016100001HA05bAAD,0016100001HA3z2AAD,Mesa County Criminal Justice Services - General Account,Mesa County Criminal Justice Services - Pitkin,,12/9/2004,1538-02,,,(970) 244-3300,(970) 241-0836,,559 Pitkin Avenue,Grand Junction,Mesa,81501,CO,0,"559 Pitkin Avenue_BR_ENCODED_Grand Junction, CO 81501",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Gender Responsive Treatment for Women; Clinically Managed Low Intensity Residential Services; Medically Monitored Intensive Residential Treatment,,,,,,,,,,,,,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,1,1,,39.064104,-108.562972
0016100001IJ1T6AAL,0016100001IJ27UAAT,"Metro Treatment of Colorado, LP - General Account","Metro Treatment of Colorado, LP - North Ave",d/b/a Grand Junction Treatment Center,12/30/2014,1764-01,234,,(970) 208-1130,(970) 208-1132,,"2956 North Avenue, Unit #1",Grand Junction,Mesa,81504,Colorado,0,"2956 North Avenue, Unit #1_BR_ENCODED_Grand Junction, Colorado 81504",https://newseason.com/clinics/grand-junction-metro-treatment-center/,1,0,1,0,0,0,0,0,Opioid Treatment Programs; Outpatient; General Treatment,,,Wheelchair,Medicaid; Private Insurance; Self Pay,English,5:30AM - 2:00PM,5:30AM - 2:00PM,5:30AM - 2:00PM,5:30AM - 2:00PM,5:30AM - 2:00PM,6:00AM - 10:00AM,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,5/24/2022 11:19 AM,39.0779607,-108.5047065
0014M00001wGrohQAC,0014M00001wJHquQAG,Michelle Simmons Counseling - General Account,"Michelle Simmons Counseling, PLLC - Bethany","Michelle Simmons Counseling, PLLC",6/2/2021,,,2367-01,(303) 732-6881,(303) 558-4157,,11059 E Bethany Drive Ste 210,Aurora,Arapahoe,80014,CO,0,"11059 E Bethany Drive Ste 210_BR_ENCODED_Aurora, CO 80014",www.mrscounseling.com,0,1,0,0,0,0,1,0,,Outpatient; Day Treatment; Community Mental Health Clinic,Men; Women; Youth; Minors/Adolescents; Clients referred from Court/Judicial System,Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 12:00PM,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,No,,,,,0,0,0,0,0,6/21/2022 12:00 PM,39.6637178,-104.8594172
0014M00001xmpcfQAA,0014M0000226Ve5QAE,MIKID - General Account,MIKID - Riverwalk,MiKID-Mentally Ill Kids in Distress,2/14/2022,,,2383-00,(602) 253-1240,,,115 Riverwalk,Pueblo,Pueblo,81003,Colorado,0,"115 Riverwalk_BR_ENCODED_Pueblo, Colorado 81003",,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,No,,,,,0,0,0,0,0,6/28/2022 12:00 PM,38.2650407,-104.6114645
0016100001HA038AAD,0016100001HA3lmAAD,Mile High Behavioral Health Care - General Account,Mile High Behavioral Healthcare - Aspen Center,Aspen Miracles Center,1/3/2018,1283-07,,,3034267848,,,4335 W. 76th Ave.,Westminster,Adams,80216,CO,1,Please contact this provider directly for location,www.milehighbehavioralhealthcare.org,1,0,0,0,0,0,0,0,Gender Responsive Treatment for Women; Medically Monitored Intensive Residential Treatment,,Homeless; Pregnant Women; Women; Offender; American Indian,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,SG,,,,0,0,0,1,1,6/2/2022 4:45 PM,,
0016100001HA038AAD,0016100001HA3fFAAT,Mile High Behavioral Health Care - General Account,Mile High Behavioral Health Care-Delaware,Mile High Behavioral Healthcare,10/8/1993,1283-00,,1885-00,(303) 825-8113,(303) 825-8166,,4242 Delaware St.,Denver,Denver,80203,CO,0,"4242 Delaware St._BR_ENCODED_Denver, CO 80203",www.mhbhc.org,1,0,0,0,0,0,1,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women,Outpatient; Day Treatment; Community Mental Health Clinic,LGBT,,Medicaid; Self Pay; Sliding Fee Scale,English; Spanish,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 5:00PM,8:00AM - 3:00PM,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,,SG,,,ASAM Level 1; ASAM Level 3.1; ASAM Level 3.5,1,1,1,1,1,6/28/2022 9:31 AM,39.7748,-104.99207
0016100001HA038AAD,0016100001VrQ18AAF,Mile High Behavioral Health Care - General Account,Mile High Behavioral Health Care-Federal,Mile High Behavioral Healthcare,,1283-08,,,(303) 761-0200,(303) 761-0201,,3460 S. Federal Blvd,Sheridan,Arapahoe,80110,CO,0,"3460 S. Federal Blvd_BR_ENCODED_Sheridan, CO 80110",www.MHBHC.org,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Clinically Managed Low Intensity Residential Services,,LGBT; Men,Wheelchair,Medicaid; Self Pay; Sliding Fee Scale,English,,11:00AM - 7:00PM,11:00AM - 7:00PM,11:00AM - 7:00PM,9:00AM - 5:00PM,8:00AM - 3:00PM,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,,,,1,1,1,1,1,5/25/2022 8:26 AM,39.6542385,-105.0246476
0016100001HA038AAD,0014M00002Hj4DgQAJ,Mile High Behavioral Health Care - General Account,Mile High Behavioral Healthcare - Summit Wellness Hub,Mile High Behavioral Healthcare - Summit Wellness Hub,6/17/2022,1283-09,,,(303) 825-8113,,,"360 Peak One Drive, Suite 110D",Frisco,Summit,80443,Colorado,0,"360 Peak One Drive, Suite 110D_BR_ENCODED_Frisco, Colorado 80443",,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,ASAM Level 1,1,1,1,1,1,6/16/2022 4:34 PM,39.5702044,-106.0760504
0016100001HA038AAD,0016100001HA43VAAT,Mile High Behavioral Health Care - General Account,Mile High Behavioral Health Care-Victor,Mile High Behavioral Healthcare,9/2/2009,1283-05,,,3038258113,3038258166,,2178 Victor St.,Aurora,Arapahoe,80040,CO,0,"2178 Victor St._BR_ENCODED_Aurora, CO 80040",www.milehighbehavioralhealthcare.org,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System,,Clients referred from Court/Judicial System,,,,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,,,,1,0,0,0,1,6/2/2022 4:43 PM,39.7486374,-104.8323743
0016100001VHa2NAAT,0016100001VqhQPAAZ,Mile High Recovery Center - General Account,Mile High Recovery Center - Fillmore,Mile High Recovery Center,,2113-01,,2113-02,(303) 931-6086,,,1633 Fillmore St GL5,Denver,Denver,80206,Colorado,0,"1633 Fillmore St GL5_BR_ENCODED_Denver, Colorado 80206",,1,1,0,0,0,0,1,0,Outpatient; Intensive Outpatient; General Treatment; Day Treatment (Partial Hospitalization); Clinically Managed Low Intensity Residential Services; Clinically Managed Medium Intensity Residential Services; Clinically Managed High Intensity Residential Services,Outpatient; Day Treatment; Community Mental Health Clinic,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,1,0,0,0,0,6/23/2022 12:00 PM,39.7427648,-104.9538072
0016100001VHa2NAAT,0014M00002BW3I8QAL,Mile High Recovery Center - General Account,Mile High Recovery Center - Residential - Clayton St,Mile High Recovery Center,1/13/2022,2113-03,,,(720) 699-7644,,,1470 Clayton St.,Denver,Denver,80206,Co,0,"1470 Clayton St._BR_ENCODED_Denver, Co 80206",,1,0,0,0,0,0,0,0,General Treatment; Clinically Managed Low Intensity Residential Services; Clinically Managed Medium Intensity Residential Services; Clinically Managed High Intensity Residential Services,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,1,0,0,0,0,6/23/2022 12:00 PM,39.7396507,-104.9548796
0016100001HA0QCAA1,0014M00001pylqBQAQ,Colorado West Regional Mental Health Center - General Account,"Mind Springs, CIRCLE",Mind Springs Health - Circle Program,,1029-59,,,(970) 245-4213,970-243-7297,,3210. E Road,Clifton,Mesa,81520,CO,0,"3210. E Road_BR_ENCODED_Clifton, CO 81520",www.mindspringshealth.org,1,0,0,0,0,0,0,0,General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Clinically Managed High Intensity Residential Services; Medically Monitored Intensive Residential Treatment,,Men,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Spanish; Cantonese; Mandarin; French; Cambodian; Mongolian; Polish; Russian; Ukrainian; Vietnamese; German,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Yes,WS,,,ASAM Level 3.5; ASAM Level 3.7,1,0,0,1,1,5/24/2022 5:00 PM,39.0783212,-108.4579387
0016100001HA0QCAA1,0014M00001kslt8QAA,Colorado West Regional Mental Health Center - General Account,Mind Springs Health - 12th Street,Mind Springs Health,,1029-28,,,(970) 665-2220,970-625-6186,,707 Wapiti Avenue Suite 202B,Rifle,Garfield,81650,Colorado,0,"707 Wapiti Avenue Suite 202B_BR_ENCODED_Rifle, Colorado 81650",www.mindspringshealth.org,1,0,0,0,0,0,0,0,Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Spanish; Cantonese; Mandarin; French; Cambodian; Mongolian; Polish; Russian; Ukrainian; Vietnamese; German,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,WS,,,ASAM Level 1,1,0,1,1,1,5/24/2022 4:25 PM,39.5220841,-107.7745123
0016100001HA0QCAA1,0016100001HA4BNAA1,Colorado West Regional Mental Health Center - General Account,Mind Springs Health - 28 3/4 Road,Mind Springs Health,10/15/1987,1029-06,,1029-06,(970) 241-6023,(970) 242-8330,,515 28 3/4 Road Bldg A,Grand Junction,Mesa,81501,CO,0,"515 28 3/4 Road Bldg A_BR_ENCODED_Grand Junction, CO 81501",www.mindspringshealth.org,1,1,0,0,0,1,0,0,Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women,Outpatient; Intensive Outpatient; Day Treatment; Community Mental Health Center,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Spanish; Cantonese; Mandarin; French; Cambodian; Mongolian; Polish; Russian; Ukrainian; Vietnamese; German,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,WS,RM,Region 1: Rocky Mountain Health Plans,ASAM Level 1; ASAM Level 2.1,1,0,1,1,1,5/24/2022 4:30 PM,39.0792166,-108.520335
0016100001HA0QCAA1,0014M00001gNNv3QAG,Colorado West Regional Mental Health Center - General Account,Mind Springs Health - 28 3/4 Road Bldg B,Mind Springs Health,,1029-55,,,(970) 241-6023,,,515 28 3/4 Road Bldg B,Grand Junction,Mesa,81501,Colorado,0,"515 28 3/4 Road Bldg B_BR_ENCODED_Grand Junction, Colorado 81501",www.mindspringshealth.org,1,0,0,0,0,0,0,0,Clinically Managed Residential Detoxification,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Spanish; Cantonese; Mandarin; French; Cambodian; Mongolian; Polish; Russian; Ukrainian; Vietnamese; German,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,WS,,,ASAM Level 3.2WM,0,0,0,0,0,5/24/2022 4:53 PM,39.078769,-108.520811
0016100001HA0QCAA1,0016100001HA4BiAAL,Colorado West Regional Mental Health Center - General Account,Mind Springs Health - Agate,Mind Springs Health,10/15/1987,1029-02,,,(970) 887-2179,(970) 887-9311,,244 East Agate Ave.,Granby,Grand,80446,CO,0,"244 East Agate Ave._BR_ENCODED_Granby, CO 80446",www.mindspringshealth.org,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Spanish; Cantonese; Mandarin; French; Cambodian; Mongolian; Polish; Russian; Ukrainian; Vietnamese; German,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,WS,RM,,ASAM Level 1,1,0,1,1,1,6/15/2022 2:13 PM,40.0848713,-105.9382034
0016100001HA0QCAA1,0016100001HA4DOAA1,Colorado West Regional Mental Health Center - General Account,Mind Springs Health - Breeze,Mind Springs Health,10/15/1987,1029-12,,,(970) 824-6541,(970) 824-0313,,"439 Breeze, Unit 200",Craig,Moffat,81625,CO,0,"439 Breeze, Unit 200_BR_ENCODED_Craig, CO 81625",www.mindspringshealth.org,1,0,0,0,0,0,0,0,Outpatient; General Treatment; Youth Treatment; Gender Responsive Treatment for Women,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Spanish; Cantonese; Mandarin; French; Cambodian; Mongolian; Polish; Russian; Ukrainian; Vietnamese; German,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,WS,RM,,ASAM Level 1; ASAM Level 2.1,1,0,1,1,1,5/23/2022 3:08 PM,40.5136871,-107.5482478
