X,Y,OBJECTID,Account_Name,Address,City,State,Zip,Phone,Substance_Use_Services,Mental_Health_Settings,Additional_Services,Languages_Spoken,Population_Served,Accessibility,Fees,Hours_Monday,Hours_Tuesday,Hours_Wednesday,Hours_Thursday,Hours_Friday,Hours_Saturday,Hours_Sunday,LATITUDE,LONGITUDE,COUNTY_GEOCODE,DATE_GEOCODED,DATA_SOURCE,DATASET_NAME
-106.825569,39.655582,1086,Mind Springs Health - Howard,137 Howard St,Eagle,CO,81631,(970) 328-6969,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women",,,,,,,,,,,,,,39.655582,-106.825569,EAGLE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-107.267975,39.470814,1087,Mind Springs Health-Hwy 82,6919 Highway 82,Glenwood Springs,Colorado,81602,(970) 945-2583,"Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women","Outpatient; Intensive Outpatient; Day Treatment; Community Mental Health Center",,,Women,,,,,,,,,,39.470814,-107.267975,GARFIELD,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.815819,40.4448930000001,1088,Mind Springs Health - Lincoln,407 S Lincoln,Steamboat Springs,CO,80477,(970) 879-2141,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women",,,,,,,,,,,,,,40.444893,-106.815819,ROUTT,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.3853,39.6441730000001,1089,Mind Springs Health - Lionshead,395 E Lionshead Cir,Vail,CO,81657,(970) 476-0930,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women",,,,,,,,,,,,,,39.644173,-106.3853,EAGLE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.077927,39.570129,1090,Mind Springs Health - Peak One,360 Peak One Dr Ste 110 & 320,Frisco,CO,80443,(970) 668-3478,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women",,,,,,,,,,,,,,39.570129,-106.077927,SUMMIT,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-108.533623,39.062977,1091,Mind Springs Health - Riverside,"2800 Riverside Parkway, Bldg 2",Grand Junction,CO,81501,(970) 245-4213,"Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Gender Responsive Treatment for Women; Clinically Managed Low Intensity Residential Services; Clinically Managed Medium Intensity Residential Services; C",,,,,,,,,,,,,,39.062977,-108.533623,MESA,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-107.91362,40.0369640000001,1092,Mind Springs Health - Sixth St.,267 Sixth St,Meeker,CO,81641,(970) 878-5112,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women",,,,,,,,,,,,,,40.036964,-107.91362,RIO BLANCO,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-107.322754,39.5180510000001,1093,Momenta,3302 S. Grand Avenue,Glenwood Springs,Colorado,81601,(970) 930-6355,"Outpatient; Intensive Outpatient; General Treatment; Gender Responsive Treatment for Women",,"Assessment and Referral; Domestic Violence; Co-occurring; Family Treatment; Medication Assisted Therapy (MAT); Trauma Specific; Recovery Services; Drug or Alcohol Breath and Urine Screening; Peer Services",English,"HIV; LGBT; Military; Pregnant Women; Women; Youth; American Indian",Wheelchair,"Private Insurance; Self Pay; Sliding Fee Scale",8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 7:00PM,9:00AM - 3:00PM,9:00AM - 1:00PM,39.518051,-107.322754,GARFIELD,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.067657,40.000298,1094,Monarch OTC- Baseline,12067 Baseline Rd,Lafayette,COLORADO,80026,(303) 665-9044,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System",,"Assessment and Referral; Family Treatment; Monitored Sobriety; Trauma Specific; Recovery Services; Drug or Alcohol Breath and Urine Screening; Prevention Services",English,"HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian",Wheelchair,"Self Pay; Sliding Fee Scale",3:00PM - 8:00PM,3:00PM - 8:00PM,3:00PM - 8:00PM,3:00PM - 8:00PM,3:00PM - 6:00PM,10:00AM - 12:00PM,,40.000298,-105.067657,BOULDER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.026901,40.5218429999999,1095,Mountain Crest Behavioral Health,4601 Corbett Dr.,Fort Collins,Colorado,80524,(970) 207-4800,"Opioid Treatment Programs; Intensive Outpatient; General Treatment; Medically Monitored Inpatient Detoxification","Hospital; Emergency; Outpatient; 72-Hour Treatment & Evaluation","Assessment and Referral; Co-occurring; Family Treatment",English,"HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Minors/Adolescents","Deaf/Hard of Hearing; Wheelchair","Medicaid; Private Insurance; Self Pay",,,,,,,,40.521843,-105.026901,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.59198,39.652313,1096,Mountain Family Health Centers,320 Beard Creek Rd,Edwards,CO,81632,(970) 945-2840,"Outpatient; Intensive Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System",,,,,,,,,,,,,,39.652313,-106.59198,EAGLE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.862091,39.0981100000001,1097,Mountain Springs Recovery LLC,1865 Woodmoor Dr.,Monument,CO,80132,(949) 627-8991,"Intensive Outpatient; General Treatment; Day Treatment (Partial Hospitalization); Clinically Managed Residential Detoxification; Clinically Managed High Intensity Residential Services; Medically Monitored Intensive Residential Treatment",,"Assessment and Referral; Co-occurring; Recovery Services; Drug or Alcohol Breath and Urine Screening",English,"HIV; LGBT; Men; Military; Older Adults; Women","Visually Impaired; Wheelchair","Private Insurance; Self Pay",,,,,,,,39.09811,-104.862091,EL PASO,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.310173,39.589905,1098,Mountain Treatment Services - Hwy 73,"6949 Highway 73, Unit L3",Evergreen,CO,80439,(303) 674-7004,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,,English,,,Self Pay,,,,,,,,39.589905,-105.310173,JEFFERSON,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.823006,38.9104080000001,1099,Mountain View Recovery Center LLC,"5475 Mark Dabling Blvd, # 102",Colorado Springs,Colorado,80918,(719) 651-7584,"Outpatient; Intensive Outpatient; General Treatment; Day Treatment (Partial Hospitalization)",,,,,,,,,,,,,,38.910408,-104.823006,EL PASO,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.034683,39.7742880000001,1100,Mt. St. Vincent Home - Lowell,4159 Lowell Blvd.,Denver,CO,80211,(303) 458-7220 ext. 238,,"Residential Long Term Treatment; Residential Short Term Treatment; Residential Child Care Facility","Family Treatment; Trauma Specific",English,"LGBT; Youth",,"Medicaid; Private Insurance; Self Pay; Sliding Fee Scale",8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 4:00PM,,,39.774288,-105.034683,DENVER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.878166,39.5948910000001,1101,National Institute for Change - Arapahoe,9600 E. Arapahoe Rd. # 220,Greenwood Village,CO,80112,(303) 231-0090,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,,,,,,,,,,,,,39.594891,-104.878166,ARAPAHOE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.025299,39.7454760000001,1102,National Institute for Change - Federal,1827 Federal Blvd.,Denver,CO,80204,(303) 231-0090,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,,,,,,,,,,,,,39.745476,-105.025299,DENVER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.081596,39.6577909999999,1103,National Institute for Change - Wadsworth,"3225 S Wadsworth Blvd #T, Unit T",Lakewood,CO,80227,(303) 231-0090,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,,,,,,,,,,,,,39.657791,-105.081596,JEFFERSON,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.986519,39.609669,1104,New Beginnings Recovery Center - Orchard,191 E. Orchard Rd. # A,Littleton,CO,80121,(303) 830-2064,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Day Treatment (Partial Hospitalization); Medically Monitored Intensive Residential Treatment",,,,,,,,,,,,,,39.609669,-104.986519,ARAPAHOE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
